# x, y
9.882538422401760947e-01,5.816255209811965754e-01
9.881930784419223901e-01,5.814927027869249976e-01
9.877070591428033230e-01,5.804302998710468842e-01
9.867355050517070403e-01,5.783062820801754267e-01
9.852793790368182814e-01,5.751223551429772707e-01
9.833401105014288879e-01,5.708813958747731565e-01
9.809195789273243982e-01,5.655878178656087441e-01
9.780200942290657729e-01,5.592480326255879763e-01
9.746443755959725008e-01,5.518709846901808103e-01
9.707955305624309528e-01,5.434687354363980649e-01
9.664770359309908798e-01,5.340570676727908195e-01
9.616927218881411443e-01,5.236560815576376537e-01
9.564467602293058590e-01,5.122907521403946562e-01
9.507436570924308050e-01,4.999914198312284119e-01
9.445882500445064167e-01,4.867941873487836024e-01
9.379857088341413407e-01,4.727412000907046385e-01
9.309415386771933143e-01,4.578807912769300992e-01
9.234615846365396008e-01,4.422674784479767585e-01
9.155520355345713179e-01,4.259618037351212694e-01
9.072194259249409809e-01,4.090300165017591305e-01
8.984706349562961991e-01,3.915436032111061504e-01
8.893128814724887699e-01,3.735786754234504681e-01
8.797537153785258690e-01,3.552152323916058507e-01
8.698010061091667744e-01,3.365363195508878635e-01
8.594629299038091252e-01,3.176271080675595049e-01
8.487479584445668523e-01,2.985739233388416958e-01
8.376648521784723078e-01,2.794632518032759694e-01
8.262226622460810965e-01,2.603807555571970300e-01
8.144307453111579997e-01,2.414103230792311594e-01
8.022987956742051452e-01,2.226331819009939039e-01
7.898368988141578617e-01,2.041270954493654421e-01
7.770556099087480018e-01,1.859656616983204058e-01
7.639660599180980727e-01,1.682177259263906988e-01
7.505800904705427490e-01,1.509469140358198902e-01
7.369104170629982020e-01,1.342112868349906174e-01
7.229708179822316172e-01,1.180631097198850676e-01
7.087763438734292487e-01,1.025487266305178669e-01
6.943435400419113446e-01,8.770852233318153501e-02
6.796906704067831040e-01,7.357695332857402959e-02
6.648379286084352691e-01,6.018262535825583126e-02
6.498076182577746662e-01,4.754839492858488337e-02
6.346242809746376334e-01,3.569147382512209699e-02
6.193147481296967793e-01,2.462351952266380803e-02
6.039080907070664139e-01,1.435070084029813758e-02
5.884354422640855065e-01,4.873737032094070838e-03
5.729296735217699332e-01,-3.812080759769595137e-03
5.574249045688335347e-01,-1.171686515350616083e-02
5.419558525736347665e-01,-1.885607387201229668e-02
5.265570291541105119e-01,-2.525037737563316786e-02
5.112618209921603318e-01,-3.092541059695094741e-02
4.961015074843783124e-01,-3.591137107402385398e-02
4.811042866697907150e-01,-4.024243853874672622e-02
4.662943913235252924e-01,-4.395601137163247102e-02
4.516913774150221328e-01,-4.709178056581570654e-02
4.373096552589781361e-01,-4.969068747732174191e-02
4.231583104044643329e-01,-5.179383241897354134e-02
4.092412301738949654e-01,-5.344141248305550596e-02
3.955575183788274107e-01,-5.467176631283839072e-02
3.821021512415442301e-01,-5.552059119659516484e-02
3.688668069163469898e-01,-5.602037683907239163e-02
3.558407917983792967e-01,-5.620007515729354836e-02
3.430119888120163885e-01,-5.608500135763077460e-02
3.303677636037077869e-01,-5.569694221340829032e-02
3.178957803584634978e-01,-5.505443491114966198e-02
3.055846961172495324e-01,-5.417317426023907090e-02
2.934247181135625215e-01,-5.306650628501993761e-02
2.814080210847559882e-01,-5.174597037446955483e-02
2.695290302100120106e-01,-5.022185832982657000e-02
2.577845805923886791e-01,-4.850376526195095128e-02
2.461739668137607473e-01,-4.660111332064605788e-02
2.346988969585702689e-01,-4.452363418480239504e-02
2.233633654415423941e-01,-4.228180000898283664e-02
2.121734585934555439e-01,-3.988719526919567993e-02
2.011371066275498276e-01,-3.735282395795384847e-02
1.902637954845518564e-01,-3.469334814473211404e-02
1.795642521319253948e-01,-3.192525529734655670e-02
1.690501170626849126e-01,-2.906695313381765094e-02
1.587336178367455275e-01,-2.613879224412076277e-02
1.486272573567961885e-01,-2.316301831533423491e-02
1.387435300133394445e-01,-2.016365748278032763e-02
1.290946777522592459e-01,-1.716634004407984609e-02
1.196924964486458381e-01,-1.419806941982720838e-02
1.105482007076097062e-01,-1.128694472347341327e-02
1.016723524111409621e-01,-8.461846519168812406e-03
9.307485509980922833e-02,-5.752096220583630300e-03
8.476501277622476571e-02,-3.187100059902580728e-03
7.675164813592531832e-02,-7.959886052670172478e-04
6.904327178402766552e-02,1.392737573262687115e-03
6.164829090132060985e-02,3.351546267091028066e-03
5.457524328936095431e-02,5.054187325267324275e-03
4.783304093189560263e-02,6.475974388553304775e-03
4.143120630012726152e-02,7.594028959427978967e-03
3.538008469016865054e-02,8.387482799450986237e-03
2.969101694007453274e-02,8.837636349287157633e-03
2.437645889396992255e-02,8.928072498783192271e-03
1.945003686037116361e-02,8.644726525676466045e-03
1.492653188946470484e-02,7.975914320005666677e-03
1.082178975760759825e-02,6.912322084932622825e-03
7.152557845641462596e-03,5.446961541605579125e-03
3.936254354811202262e-03,3.575095273576770101e-03
1.190679230441515088e-03,1.294137252401174288e-03
0.000000000000000000e+00,0.000000000000000000e+00
-1.067311712102102803e-03,-1.397647531291946977e-03
-2.826129316781216417e-03,-4.506004900420715505e-03
-4.069891578769426442e-03,-8.029032181594855655e-03
-4.782745212787305709e-03,-1.196205999906494767e-02
-4.950189606022241742e-03,-1.629898990085537971e-02
-4.559363015145033102e-03,-2.103244568868286798e-02
-3.599269515735670309e-03,-2.615391220809015760e-02
-2.060937337751088047e-03,-3.165385448099185955e-02
6.249685203326750017e-05,-3.752181066665319364e-02
2.775778901542618783e-03,-4.374645313010207953e-02
6.081600240559100791e-03,-5.031561291859976831e-02
9.980725880771666725e-03,-5.721626420959460835e-02
1.447217658739264994e-02,-6.443446678712058673e-02
1.955345158052704951e-02,-7.195526629539193697e-02
2.522077610345902637e-02,-7.976255385520247820e-02
3.146935713508176163e-02,-8.783888853952905029e-02
3.829363046199957960e-02,-9.616528810477671663e-02
4.568748323476685969e-02,-1.047209951708165665e-01
5.364443792412001977e-02,-1.134832276427196196e-01
6.215778612633075795e-02,-1.224269234823150976e-01
7.122066376065017135e-02,-1.315244908940637614e-01
